0.047578,0.095672,0.138936,0.134879,0.100613,0.080563,0.060479,0.026504,0.063067,0.115814,0.158768,0.210893,0.262660,0.287591,0.296272,0.362253,0.372947,0.234014,0.005054,0.202484,0.295114,0.329699,0.334672,0.351507,0.384280,0.375782,0.292875,0.166557,0.025349,0.140295,0.284202,0.348399,0.347374,0.315364,0.306132,0.292385,0.258798,0.191720,0.120973,0.084840,0.046055,0.039929,0.139518,0.201515,0.201807,0.163953,0.106169,0.054815
0.089552,0.130441,0.167595,0.171126,0.150459,0.138576,0.118207,0.081644,0.056874,0.091123,0.141018,0.201047,0.264615,0.303224,0.321175,0.384524,0.393954,0.254052,0.015440,0.205170,0.304157,0.339907,0.343764,0.361885,0.390360,0.370487,0.276118,0.150048,0.041002,0.131603,0.264991,0.345422,0.362563,0.342482,0.326891,0.300232,0.263004,0.192435,0.116451,0.055710,0.056007,0.102594,0.170574,0.227570,0.242492,0.211565,0.159306,0.117700
0.108043,0.136540,0.164948,0.183681,0.184687,0.187623,0.171456,0.132103,0.061664,0.032737,0.103622,0.177574,0.251767,0.309541,0.352715,0.430295,0.445651,0.302221,0.031536,0.217714,0.332193,0.361951,0.354026,0.370086,0.385767,0.342510,0.230593,0.117157,0.048241,0.109139,0.240463,0.354498,0.401069,0.395856,0.362688,0.319143,0.271418,0.188160,0.087120,0.016229,0.091293,0.153351,0.216101,0.272471,0.288041,0.244948,0.182502,0.141395
0.121783,0.150792,0.175272,0.188395,0.188450,0.194162,0.194420,0.169883,0.105833,0.017068,0.064668,0.139979,0.212213,0.282690,0.352764,0.458030,0.489778,0.354306,0.101079,0.205960,0.314857,0.349593,0.352804,0.382390,0.396258,0.341183,0.213015,0.086970,0.015765,0.106744,0.244575,0.379711,0.442308,0.434663,0.379232,0.322602,0.257942,0.153343,0.029767,0.087803,0.140488,0.184800,0.248332,0.307603,0.301180,0.233274,0.156181,0.119641
0.154545,0.172320,0.194882,0.205191,0.206294,0.207250,0.218364,0.209664,0.169829,0.085185,0.031561,0.093854,0.161709,0.236503,0.325331,0.456615,0.515955,0.408765,0.181786,0.192716,0.290635,0.334229,0.350530,0.395828,0.413028,0.349428,0.209397,0.084940,0.031146,0.132460,0.288941,0.429388,0.479583,0.449765,0.376094,0.306064,0.213907,0.079714,0.065437,0.161398,0.191345,0.222584,0.277081,0.318845,0.281326,0.204907,0.145336,0.126549
0.172782,0.190065,0.212248,0.217626,0.214559,0.212193,0.230729,0.239715,0.216767,0.140112,0.067754,0.048883,0.101587,0.176316,0.274086,0.416071,0.495936,0.425880,0.238360,0.189808,0.260882,0.318174,0.350631,0.416695,0.448177,0.392867,0.247167,0.128140,0.107943,0.195652,0.342392,0.468216,0.497257,0.440629,0.345763,0.252134,0.141151,0.035197,0.151243,0.225248,0.242120,0.262738,0.298506,0.314397,0.259291,0.193984,0.171273,0.170463
0.126216,0.143360,0.176118,0.205304,0.224512,0.230244,0.243894,0.257837,0.253375,0.196130,0.117314,0.047656,0.052417,0.125685,0.232968,0.384731,0.475910,0.429649,0.282642,0.263465,0.329544,0.382791,0.413009,0.481799,0.513160,0.457713,0.313714,0.222237,0.211180,0.287548,0.413600,0.508867,0.503097,0.419984,0.299708,0.181148,0.066153,0.113933,0.228998,0.284865,0.293845,0.295075,0.304135,0.303767,0.259805,0.209523,0.197578,0.198701
0.286413,0.298215,0.321353,0.350009,0.370304,0.377058,0.383503,0.390347,0.389417,0.309898,0.200047,0.086949,0.016077,0.046180,0.151078,0.319843,0.443971,0.445272,0.391095,0.421694,0.480330,0.517765,0.545991,0.607341,0.629642,0.577721,0.448328,0.387089,0.371996,0.424452,0.502608,0.554664,0.521092,0.415560,0.264597,0.127047,0.088819,0.187653,0.284115,0.326168,0.319235,0.296936,0.293722,0.291124,0.254937,0.199302,0.175344,0.173151
0.448509,0.458289,0.477667,0.494303,0.506282,0.501386,0.508289,0.516101,0.555318,0.487632,0.358352,0.181736,0.039465,0.029871,0.115166,0.240770,0.399193,0.519691,0.598890,0.632384,0.651523,0.649848,0.677516,0.736151,0.757062,0.706580,0.601080,0.569567,0.559932,0.605678,0.645526,0.649030,0.574970,0.441163,0.266053,0.138578,0.156865,0.246327,0.323483,0.346531,0.316823,0.278647,0.268498,0.263640,0.221690,0.155243,0.106197,0.099299
0.398746,0.406853,0.422166,0.421496,0.425036,0.422477,0.450867,0.479551,0.565421,0.571544,0.493133,0.316947,0.116966,0.037383,0.112076,0.247302,0.494223,0.700919,0.815266,0.788643,0.725416,0.660989,0.675859,0.726246,0.757314,0.709811,0.633817,0.621402,0.657631,0.741872,0.787829,0.762482,0.661872,0.506740,0.326074,0.213842,0.230314,0.290496,0.345470,0.351167,0.309856,0.265186,0.243066,0.218085,0.155784,0.080372,0.030331,0.031625
0.108057,0.127167,0.153391,0.167471,0.194580,0.205445,0.227966,0.271111,0.425293,0.579245,0.592476,0.449019,0.205253,0.136092,0.251123,0.449067,0.694185,0.847563,0.891751,0.789033,0.640194,0.512116,0.514907,0.584179,0.627001,0.552175,0.456462,0.459900,0.588932,0.746860,0.846123,0.841838,0.756958,0.617471,0.454875,0.340026,0.310408,0.331611,0.364155,0.361170,0.311740,0.249930,0.191479,0.130804,0.072503,0.036425,0.031226,0.022575
0.184373,0.173889,0.130055,0.097635,0.125848,0.126604,0.091226,0.075802,0.244880,0.471222,0.574209,0.533940,0.354751,0.325826,0.445893,0.636711,0.777827,0.793518,0.744354,0.616119,0.433368,0.248094,0.277491,0.434466,0.513835,0.414913,0.200794,0.177849,0.416140,0.620039,0.748972,0.790368,0.782176,0.733357,0.634480,0.545901,0.446489,0.408704,0.373914,0.353652,0.284185,0.195272,0.108323,0.016720,0.061668,0.093140,0.095518,0.090138
0.258160,0.260823,0.229412,0.176108,0.157772,0.129727,0.076656,0.007151,0.152492,0.402792,0.560679,0.589923,0.481139,0.482800,0.563457,0.665200,0.655053,0.509107,0.445453,0.437016,0.331877,0.103630,0.179533,0.419811,0.530008,0.432523,0.200143,0.227278,0.402778,0.506227,0.539389,0.575602,0.659041,0.747590,0.737923,0.723242,0.588353,0.474240,0.327841,0.294219,0.192381,0.077443,0.062622,0.114191,0.146644,0.173116,0.170039,0.172359
0.317530,0.337730,0.336974,0.293437,0.240838,0.186756,0.136938,0.095847,0.095812,0.343126,0.550294,0.638663,0.575516,0.566779,0.589245,0.615306,0.505782,0.189416,0.206819,0.414381,0.411051,0.223157,0.175342,0.412859,0.532513,0.437665,0.255273,0.353119,0.495871,0.507242,0.380981,0.275063,0.408367,0.626243,0.727066,0.789545,0.684530,0.530538,0.294985,0.186941,0.058866,0.084435,0.169968,0.208757,0.210272,0.233751,0.238600,0.250827
0.338651,0.365785,0.395145,0.386378,0.341186,0.276148,0.227353,0.200840,0.160716,0.372721,0.591598,0.678121,0.592367,0.535371,0.516729,0.551038,0.507508,0.287251,0.211373,0.392131,0.437610,0.257256,0.079956,0.384465,0.507997,0.365805,0.173576,0.401656,0.536707,0.481468,0.279504,0.028083,0.214165,0.431500,0.591909,0.702183,0.696143,0.578559,0.340206,0.097687,0.090148,0.198773,0.265656,0.282445,0.265080,0.274393,0.274719,0.284126
0.346611,0.368847,0.410150,0.429038,0.408459,0.358761,0.318750,0.302895,0.284116,0.476833,0.667284,0.693091,0.510455,0.374232,0.396203,0.549051,0.621103,0.485087,0.243010,0.251575,0.397387,0.325143,0.158098,0.377225,0.485395,0.291906,0.105023,0.419988,0.492087,0.338310,0.109747,0.182855,0.275726,0.297014,0.402087,0.510346,0.617641,0.607948,0.449301,0.212780,0.228045,0.294882,0.332138,0.329076,0.308385,0.304949,0.296930,0.295304
0.334866,0.352033,0.390732,0.423683,0.431488,0.414918,0.390717,0.383079,0.397450,0.607438,0.762409,0.693031,0.397576,0.135029,0.267343,0.523073,0.676021,0.618156,0.363765,0.013977,0.325256,0.414781,0.329585,0.410029,0.466855,0.229788,0.208769,0.473205,0.426817,0.163927,0.168317,0.324809,0.338959,0.234475,0.192837,0.257099,0.497523,0.641750,0.574033,0.374578,0.357285,0.380400,0.396943,0.384005,0.352522,0.322280,0.301109,0.288129
0.301947,0.312328,0.339780,0.371148,0.404319,0.425660,0.432094,0.438926,0.509706,0.737361,0.847974,0.701744,0.410851,0.216021,0.176910,0.352299,0.591106,0.672998,0.556544,0.266132,0.225498,0.421887,0.400914,0.391071,0.406639,0.176648,0.283040,0.468968,0.353195,0.267973,0.395686,0.398203,0.262282,0.095254,0.100944,0.133970,0.425336,0.672030,0.688252,0.512837,0.461962,0.445959,0.432705,0.389552,0.335455,0.288514,0.273003,0.258005
0.202141,0.206280,0.224734,0.258544,0.315013,0.367202,0.408863,0.444662,0.582716,0.794131,0.831545,0.608221,0.445109,0.481045,0.383034,0.068582,0.346376,0.588736,0.660090,0.507335,0.229446,0.313469,0.386043,0.354452,0.331365,0.131012,0.321032,0.427829,0.345438,0.440646,0.474230,0.318257,0.071737,0.170776,0.306855,0.359853,0.460437,0.683142,0.738542,0.597263,0.513997,0.447227,0.393739,0.328655,0.259404,0.206022,0.192010,0.178289
